lambda,alpha,excluded,source
9.062294910012151e-07,29800000.0,1,envelope
9.218145026346607e-07,29800000.0,1,envelope
9.376675397407137e-07,29800000.0,1,envelope
9.53793211725873e-07,29800000.0,1,envelope
9.701962072675721e-07,29800000.0,1,envelope
9.868812956774477e-07,29800000.0,1,envelope
1.0038533282880508e-06,17500000.0,1,envelope
1.0211172398634283e-06,17500000.0,1,envelope
1.0386780500339308e-06,17500000.0,1,envelope
1.0565408647557304e-06,17500000.0,1,envelope
1.0747108777954038e-06,17500000.0,1,envelope
1.0931933722400803e-06,17500000.0,1,envelope
1.1119937220335374e-06,17500000.0,1,envelope
1.1311173935387146e-06,17500000.0,1,envelope
1.1505699471271189e-06,17500000.0,1,envelope
1.170357038795544e-06,17288424.5914462,1,envelope
1.1904844218105921e-06,17288424.5914462,1,envelope
1.2109579483815026e-06,17288424.5914462,1,envelope
1.231783571361713e-06,17288424.5914462,1,envelope
1.252967345979721e-06,8960000.0,1,envelope
1.274515431599675e-06,8960000.0,1,envelope
1.296434093512279e-06,8960000.0,1,envelope
1.318729704756473e-06,8960000.0,1,envelope
1.3414087479724396e-06,8960000.0,1,envelope
1.364477817286504e-06,8960000.0,1,envelope
1.3879436202284242e-06,8960000.0,1,envelope
1.4118129796816552e-06,8960000.0,1,envelope
1.4360928358671801e-06,8960000.0,1,envelope
1.4607902483614155e-06,8960000.0,1,envelope
1.4859123981488679e-06,8960000.0,1,envelope
1.511466589710043e-06,5040000.0,1,envelope
1.5374602531453062e-06,5040000.0,1,envelope
1.5639009463352398e-06,5040000.0,1,envelope
1.5907963571381516e-06,5040000.0,1,envelope
1.6181543056254048e-06,5040000.0,1,envelope
1.6459827463551618e-06,5040000.0,1,envelope
1.6742897706852293e-06,5040000.0,1,envelope
1.7030836091257137e-06,5040000.0,1,envelope
1.732372633732086e-06,5040000.0,1,envelope
1.7621653605394556e-06,3040000.0,1,envelope
1.7924704520386524e-06,3040000.0,1,envelope
1.8232967196949457e-06,3040000.0,1,envelope
1.8546531265100428e-06,3040000.0,1,envelope
1.8865487896281464e-06,3040000.0,1,envelope
1.918992982986866e-06,3040000.0,1,envelope
1.951995140013683e-06,3040000.0,1,envelope
1.9855648563687885e-06,1960000.0,1,envelope
2.019711892735133e-06,1960000.0,1,envelope
2.054446177656394e-06,1960000.0,1,envelope
2.0897778104238206e-06,1960000.0,1,envelope
2.1257170640126537e-06,1960000.0,1,envelope
2.1622743880691123e-06,1960000.0,1,envelope
2.1994604119487056e-06,1960000.0,1,envelope
2.237285947806794e-06,1960000.0,1,envelope
2.2757619937423443e-06,1960000.0,1,envelope
2.3148997369957084e-06,1960000.0,1,envelope
2.354710557201398e-06,1960000.0,1,envelope
2.395206029696821e-06,1960000.0,1,envelope
2.436397928887921e-06,1960000.0,1,envelope
2.4782982316726764e-06,896000.0,1,envelope
2.5209191209234707e-06,896000.0,1,envelope
2.5642729890293975e-06,896000.0,1,envelope
2.6083724414994396e-06,896000.0,1,envelope
2.6532303006276117e-06,896000.0,1,envelope
2.6988596092211857e-06,112000.00000000007,1,envelope
2.7452736343929814e-06,112000.00000000007,1,envelope
2.792485871418883e-06,112000.00000000007,1,envelope
2.8405100476617164e-06,97628.78080163425,1,envelope
2.8893601265626114e-06,97628.78080163425,1,envelope
2.9390503117009776e-06,97628.78080163425,1,envelope
2.989595050924301e-06,97628.78080163425,1,envelope
3.0410090405490154e-06,85101.59679297858,1,envelope
3.0933072296335637e-06,85101.59679297858,1,envelope
3.1465048243249464e-06,74181.83159973894,1,envelope
3.2006172922800832e-06,74181.83159973894,1,envelope
3.2556603671631156e-06,74181.83159973894,1,envelope
3.311650053220158e-06,64663.23014923801,1,envelope
3.3686026299326145e-06,64663.23014923801,1,envelope
3.426534656750626e-06,56366.002876478735,1,envelope
3.4854629779078526e-06,56366.002876478735,1,envelope
3.545404727319057e-06,56366.002876478735,1,envelope
3.606377333561979e-06,49133.42981689307,1,envelope
3.6683985249448242e-06,49133.42981689307,1,envelope
3.731486334660899e-06,42828.90044308868,1,envelope
3.795659106031967e-06,42828.90044308868,1,envelope
3.86093549784167e-06,42828.90044308868,1,envelope
3.9273344897607835e-06,37333.333333333416,1,envelope
3.994875387865668e-06,37333.333333333416,1,envelope
4.06357783025172e-06,37333.333333333416,1,envelope
4.1334617927433e-06,32542.926933878138,1,envelope
4.204547594701847e-06,32542.926933878138,1,envelope
4.276855904933959e-06,32542.926933878138,1,envelope
4.350407747700996e-06,28367.19893099274,1,envelope
4.4252245088320565e-06,28367.19893099274,1,envelope
4.501327941942088e-06,24727.277199913035,1,envelope
4.5787401747570045e-06,24727.277199913035,1,envelope
4.657483715547409e-06,24727.277199913035,1,envelope
4.737581459673121e-06,21554.41004974604,1,envelope
4.819056696240217e-06,21554.41004974604,1,envelope
4.90193311487251e-06,21554.41004974604,1,envelope
4.986234812599491e-06,18788.66762549282,1,envelope
5.071986300862799e-06,18788.66762549282,1,envelope
5.159212512643108e-06,18788.66762549282,1,envelope
5.24793880970958e-06,16377.809938964388,1,envelope
5.3381909899940374e-06,16377.809938964388,1,envelope
5.429995295091962e-06,14276.300147696247,1,envelope
5.523378417892432e-06,14276.300147696247,1,envelope
5.618367510339281e-06,14276.300147696247,1,envelope
5.714990191325827e-06,12444.444444444418,1,envelope
5.813274554725266e-06,12444.444444444418,1,envelope
5.913249177559169e-06,12444.444444444418,1,envelope
6.014943128306574e-06,10847.642311292728,1,envelope
6.118385975355851e-06,10847.642311292728,1,envelope
6.2236077956019495e-06,9455.732976997597,1,envelope
6.33063918319153e-06,9455.732976997597,1,envelope
6.4395112584185045e-06,8242.425733304306,1,envelope
6.550255676772501e-06,8242.425733304306,1,envelope
6.6629046381429346e-06,8242.425733304306,1,envelope
6.777490896181471e-06,7184.803349915353,1,envelope
6.894047767825401e-06,7184.803349915353,1,envelope
7.012609142984781e-06,7184.803349915353,1,envelope
7.133209494396296e-06,6262.889208497619,1,envelope
7.255883887646466e-06,6262.889208497619,1,envelope
7.3806679913672345e-06,6262.889208497619,1,envelope
7.507598087606956e-06,5459.2699796547695,1,envelope
7.636711082379747e-06,5459.2699796547695,1,envelope
7.768044516396194e-06,5459.2699796547695,1,envelope
7.901636575978588e-06,4758.766715898757,1,envelope
8.037526104164027e-06,4758.766715898757,1,envelope
8.175752611998307e-06,4758.766715898757,1,envelope
8.316356290024049e-06,4148.148148148146,1,envelope
8.459378019966549e-06,4148.148148148146,1,envelope
8.60485938662043e-06,4148.148148148146,1,envelope
8.752842689940758e-06,4148.148148148146,1,envelope
8.903370957342138e-06,4148.148148148146,1,envelope
9.056487956209341e-06,4148.148148148146,1,envelope
9.21223820662302e-06,4148.148148148146,1,envelope
9.37066699430424e-06,4148.148148148146,1,envelope
9.531820383781808e-06,4148.148148148146,1,envelope
9.69574523178587e-06,4148.148148148146,1,envelope
9.862489200871867e-06,4148.148148148146,1,envelope
1.0032100773278856e-05,4148.148148148146,1,envelope
1.0204629265026274e-05,4148.148148148146,1,envelope
1.0380124840252748e-05,4148.148148148146,1,envelope
1.0558638525801899e-05,4148.148148148146,1,envelope
1.0740222226058844e-05,4148.148148148146,1,envelope
1.0924928738041817e-05,4148.148148148146,1,envelope
1.111281176675327e-05,4148.148148148146,1,envelope
1.1303925940795206e-05,4148.148148148146,1,envelope
1.1498326828252847e-05,4148.148148148146,1,envelope
1.1696070952851482e-05,4148.148148148146,1,envelope
1.1897215810391248e-05,4148.148148148146,1,envelope
1.2101819885464694e-05,4148.148148148146,1,envelope
1.2309942668461392e-05,4148.148148148146,1,envelope
1.2521644672865442e-05,4148.148148148146,1,envelope
1.2736987452850319e-05,4148.148148148146,1,envelope
1.295603362117622e-05,4148.148148148146,1,envelope
1.3178846867395188e-05,4148.148148148146,1,envelope
1.3405491976369552e-05,4148.148148148146,1,envelope
1.36360348471086e-05,4148.148148148146,1,envelope
1.3870542511929231e-05,4148.148148148146,1,envelope
1.4109083155946193e-05,4148.148148148146,1,envelope
1.4351726136897697e-05,4148.148148148146,1,envelope
1.4598542005311434e-05,4148.148148148146,1,envelope
1.4849602525017936e-05,4148.148148148146,1,envelope
1.5104980694016563e-05,4148.148148148146,1,envelope
1.536475076570024e-05,4148.148148148146,1,envelope
1.562898827044517e-05,4148.148148148146,1,envelope
1.5897770037572135e-05,4148.148148148146,1,envelope
1.6171174217685164e-05,4148.148148148146,1,envelope
1.6449280305394457e-05,4148.148148148146,1,envelope
1.673216916243016e-05,4148.148148148146,1,envelope
1.7019923041153694e-05,4148.148148148146,1,envelope
1.7312625608473262e-05,4148.148148148146,1,envelope
1.7610361970170613e-05,4148.148148148146,1,envelope
1.791321869564649e-05,4148.148148148146,1,envelope
1.8221283843091318e-05,4148.148148148146,1,envelope
1.853464698508877e-05,4148.148148148146,1,envelope
1.8853399234659987e-05,4148.148148148146,1,envelope
1.917763327175536e-05,4148.148148148146,1,envelope
1.950744337020193e-05,4148.148148148146,1,envelope
1.9842925425114413e-05,4148.148148148146,1,envelope
2.0184176980777576e-05,4148.148148148146,1,envelope
2.0531297259008028e-05,4148.148148148146,1,envelope
2.0884387188003663e-05,4148.148148148146,1,envelope
2.1243549431689665e-05,4148.148148148146,1,envelope
2.1608888419568795e-05,4148.148148148146,1,envelope
2.1980510377085026e-05,4148.148148148146,1,envelope
2.2358523356509773e-05,4148.148148148146,1,envelope
2.2743037268358893e-05,4148.148148148146,1,envelope
2.3134163913349998e-05,4148.148148148146,1,envelope
2.3532017014909587e-05,4148.148148148146,1,envelope
2.393671225223917e-05,4114.919816194852,1,envelope
2.434836729394994e-05,4114.919816194852,1,envelope
2.4767101832275737e-05,4114.919816194852,1,envelope
2.519303761787492e-05,4114.919816194852,1,envelope
2.5626298495230254e-05,3682.616960816536,1,envelope
2.6067010438657645e-05,3682.616960816536,1,envelope
2.651530158893432e-05,3682.616960816536,1,envelope
2.6971302290557213e-05,3295.730727660796,1,envelope
2.7435145129641114e-05,3295.730727660796,1,envelope
2.7906964972469593e-05,3295.730727660796,1,envelope
2.8386899004708583e-05,2949.489763616128,1,envelope
2.8875086771294177e-05,2949.489763616128,1,envelope
2.937167021700635e-05,2949.489763616128,1,envelope
2.987679372774096e-05,2639.6239816142215,1,envelope
3.039060417249102e-05,2639.6239816142215,1,envelope
3.091325094604999e-05,2639.6239816142215,1,envelope
3.1444886012449646e-05,2639.6239816142215,1,envelope
3.198566394914537e-05,2362.31189891316,1,envelope
3.253574199196014e-05,2362.31189891316,1,envelope
3.309528008080259e-05,2362.31189891316,1,envelope
3.3664440906171004e-05,2114.1335078847083,1,envelope
3.424338995645686e-05,2114.1335078847083,1,envelope
3.483229556606174e-05,2114.1335078847083,1,envelope
3.543132896434249e-05,1892.028098075126,1,envelope
3.6040664325397346e-05,1892.028098075126,1,envelope
3.666047881870845e-05,1892.028098075126,1,envelope
3.7290952660655424e-05,1693.2565093713065,1,envelope
3.79322691669154e-05,1693.2565093713065,1,envelope
3.8584614805762685e-05,1693.2565093713065,1,envelope
3.924817925228656e-05,1693.2565093713065,1,envelope
3.992315544354099e-05,1515.3673507519288,1,envelope
4.060973963464263e-05,1515.3673507519288,1,envelope
4.130813145583338e-05,1515.3673507519288,1,envelope
4.201853397052511e-05,1356.1667680093688,1,envelope
4.274115373434183e-05,1356.1667680093688,1,envelope
4.3476200855177354e-05,1356.1667680093688,1,envelope
4.422388905428612e-05,1213.6913875967875,1,envelope
4.498443572842469e-05,1213.6913875967875,1,envelope
4.575806201306149e-05,1213.6913875967875,1,envelope
4.654499284667363e-05,1086.1841029247555,1,envelope
4.7345457036150206e-05,1086.1841029247555,1,envelope
4.8159687323319595e-05,1086.1841029247555,1,envelope
4.898792045262087e-05,1086.1841029247555,1,envelope
4.983039723993984e-05,972.072404487065,1,envelope
5.0687362642628035e-05,972.072404487065,1,envelope
5.1559065830725974e-05,972.072404487065,1,envelope
5.244576025941167e-05,869.9489865676325,1,envelope
5.334770374269513e-05,869.9489865676325,1,envelope
5.4265158528379764e-05,869.9489865676325,1,envelope
5.519839137431287e-05,778.5543913566794,1,envelope
5.6147673625948394e-05,778.5543913566794,1,envelope
5.7113281295242674e-05,778.5543913566794,1,envelope
5.8095495140906864e-05,696.7614764312942,1,envelope
5.9094600750040704e-05,696.7614764312942,1,envelope
6.0110888621169025e-05,696.7614764312942,1,envelope
6.114465424870644e-05,696.7614764312942,1,envelope
6.219619820887516e-05,623.5615140423807,1,envelope
6.326582624710032e-05,623.5615140423807,1,envelope
6.435384936690785e-05,623.5615140423807,1,envelope
6.546058392035102e-05,558.0517507746677,1,envelope
6.658635169999332e-05,558.0517507746677,1,envelope
6.7731480032472e-05,558.0517507746677,1,envelope
6.889630187367082e-05,499.42427415670664,1,envelope
7.008115590552992e-05,499.42427415670664,1,envelope
7.128638663452158e-05,499.42427415670664,1,envelope
7.251234449181665e-05,499.42427415670664,1,envelope
7.375938593517646e-05,446.9560489160905,1,envelope
7.502787355259609e-05,446.9560489160905,1,envelope
7.631817616772967e-05,446.9560489160905,1,envelope
7.763066894712855e-05,400.00000000000006,1,envelope
7.896573350932514e-05,400.00000000000006,1,envelope
8.032375803579124e-05,400.00000000000006,1,envelope
8.170513738380493e-05,400.00000000000006,1,envelope
8.311027320125872e-05,400.00000000000006,1,envelope
8.453957404344338e-05,400.00000000000006,1,envelope
8.599345549183689e-05,400.00000000000006,1,envelope
8.747234027493944e-05,400.00000000000006,1,envelope
8.897665839118559e-05,400.00000000000006,1,envelope
9.050684723396962e-05,400.00000000000006,1,envelope
9.206335171882093e-05,400.00000000000006,1,envelope
9.364662441276805e-05,400.00000000000006,1,envelope
9.525712566592592e-05,400.00000000000006,1,envelope
9.689532374534622e-05,374.0208778499142,1,envelope
9.856169497117019e-05,374.0208778499142,1,envelope
0.0001002567238551242,374.0208778499142,1,envelope
0.0001019809032413932,338.30470459030306,1,envelope
0.00010373473444992134,338.30470459030306,1,envelope
0.00010551872742217427,338.30470459030306,1,envelope
0.00010733340086940902,305.99915653333744,1,envelope
0.00010917928242349417,305.99915653333744,1,envelope
0.00011105690879032274,305.99915653333744,1,envelope
0.00011296682590586436,276.778544692452,1,envelope
0.00011490958909490085,276.778544692452,1,envelope
0.00011688576323249156,276.778544692452,1,envelope
0.00011889592290821558,250.3482809232046,1,envelope
0.00012094065259323907,250.3482809232046,1,envelope
0.0001230205468102545,250.3482809232046,1,envelope
0.0001251362103063437,226.44190802739223,1,envelope
0.00012728825822881323,226.44190802739223,1,envelope
0.0001294773163040535,226.44190802739223,1,envelope
0.00013170402101947467,204.81841345982775,1,envelope
0.00013396901980856996,204.81841345982775,1,envelope
0.00013627297123916315,204.81841345982775,1,envelope
0.0001386165452048926,185.25979955585916,1,envelope
0.00014100042311998839,185.25979955585916,1,envelope
0.00014342529811740002,185.25979955585916,1,envelope
0.00014589187525032983,167.5688857838396,1,envelope
0.0001484008716972339,167.5688857838396,1,envelope
0.00015095301697034763,167.5688857838396,1,envelope
0.00015354905312779752,151.56732086591214,1,envelope
0.00015618973498936168,151.56732086591214,1,envelope
0.00015887583035593906,151.56732086591214,1,envelope
0.00016160812023279487,137.09378472626807,1,envelope
0.0001643873990566443,137.09378472626807,1,envelope
0.00016721447492664185,137.09378472626807,1,envelope
0.00017009016983934346,124.00236213978864,1,envelope
0.00017301531992770834,124.00236213978864,1,envelope
0.00017599077570421232,124.00236213978864,1,envelope
0.00017901740230814146,112.16107168497358,1,envelope
0.0001820960797571386,112.16107168497358,1,envelope
0.0001852277032030768,112.16107168497358,1,envelope
0.00018841318319233114,101.45053517077478,1,envelope
0.00019165344593052893,101.45053517077478,1,envelope
0.00019494943355185146,91.7627741231317,1,envelope
0.00019830210439296774,91.7627741231317,1,envelope
0.0002017124332716789,91.7627741231317,1,envelope
0.00020518141177035558,83.00012119796669,1,envelope
0.00020871004852424788,83.00012119796669,1,envelope
0.0002122993695147554,83.00012119796669,1,envelope
0.00021595041836774002,75.07423554603024,1,envelope
0.00021966425665696887,75.07423554603024,1,envelope
0.0002234419642127768,75.07423554603024,1,envelope
0.00022728463943603503,67.90521220297799,1,envelope
0.0002311933996175215,67.90521220297799,1,envelope
0.0002351693812627826,67.90521220297799,1,envelope
0.00023921374042258154,61.420776525979626,1,envelope
0.00024332765302903102,61.420776525979626,1,envelope
0.00024751231523750426,61.420776525979626,1,envelope
0.00025176894377442816,55.55555555555551,1,envelope
0.00025609877629105695,55.55555555555551,1,envelope
0.00026050307172332946,55.55555555555551,1,envelope
0.00026498311065791674,55.55555555555551,1,envelope
0.00026954019570456196,55.55555555555551,1,envelope
0.00027417565187482624,55.55555555555551,1,envelope
0.0002788908269673473,55.55555555555551,1,envelope
0.0002836870919597228,55.55555555555551,1,envelope
0.0002885658414071351,55.55555555555551,1,envelope
0.0002935284938478285,55.55555555555551,1,envelope
